# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
 114   0.457937E+01   0.580826E-25   0.165733E-26  -0.128340E-26   0.580843E-25   0.165709E-26  -0.128371E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 115   0.503730E+01   0.560645E-25   0.159726E-26  -0.122126E-26   0.560614E-25   0.159796E-26  -0.122043E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 116   0.554103E+01   0.543891E-25   0.154040E-26  -0.119279E-26   0.543865E-25   0.155052E-26  -0.118369E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 117   0.609514E+01   0.529579E-25   0.149987E-26  -0.116140E-26   0.529553E-25   0.150050E-26  -0.115254E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 118   0.670465E+01   0.517240E-25   0.146557E-26  -0.112578E-26   0.517245E-25   0.146563E-26  -0.112575E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 119   0.737512E+01   0.506557E-25   0.144412E-26  -0.110252E-26   0.506624E-25   0.143553E-26  -0.110263E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 120   0.811263E+01   0.497246E-25   0.140026E-26  -0.108226E-26   0.497248E-25   0.140814E-26  -0.108301E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 121   0.892389E+01   0.488956E-25   0.137476E-26  -0.106627E-26   0.488938E-25   0.137609E-26  -0.106491E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 122   0.981628E+01   0.481456E-25   0.136147E-26  -0.104193E-26   0.481431E-25   0.136354E-26  -0.103983E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 123   0.107979E+02   0.474803E-25   0.133553E-26  -0.103431E-26   0.474791E-25   0.133628E-26  -0.103410E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 124   0.118777E+02   0.468786E-25   0.131982E-26  -0.102060E-26   0.468785E-25   0.131938E-26  -0.102102E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 125   0.130655E+02   0.463293E-25   0.130407E-26  -0.100069E-26   0.463292E-25   0.131141E-26  -0.100138E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 126   0.143720E+02   0.458483E-25   0.129110E-26  -0.997893E-27   0.458485E-25   0.129039E-26  -0.998586E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 127   0.158092E+02   0.454075E-25   0.127812E-26  -0.980778E-27   0.454074E-25   0.127741E-26  -0.981454E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 128   0.173901E+02   0.450056E-25   0.127313E-26  -0.964644E-27   0.450108E-25   0.125842E-26  -0.972881E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 129   0.191292E+02   0.446505E-25   0.125654E-26  -0.964693E-27   0.446502E-25   0.125611E-26  -0.965086E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 130   0.210421E+02   0.443238E-25   0.123908E-26  -0.958163E-27   0.443221E-25   0.124375E-26  -0.957301E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 131   0.231463E+02   0.440208E-25   0.123157E-26  -0.950695E-27   0.440200E-25   0.123527E-26  -0.950776E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 132   0.254609E+02   0.437452E-25   0.122785E-26  -0.939437E-27   0.437492E-25   0.122387E-26  -0.944927E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 133   0.280070E+02   0.434923E-25   0.122226E-26  -0.932465E-27   0.434977E-25   0.121683E-26  -0.939496E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 134   0.308077E+02   0.432743E-25   0.120950E-26  -0.929058E-27   0.432733E-25   0.121055E-26  -0.934649E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 135   0.338885E+02   0.430741E-25   0.120129E-26  -0.925026E-27   0.430702E-25   0.121068E-26  -0.923129E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 136   0.372773E+02   0.428997E-25   0.119816E-26  -0.919505E-27   0.429047E-25   0.119254E-26  -0.926912E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 137   0.410050E+02   0.427507E-25   0.119400E-26  -0.916312E-27   0.427485E-25   0.119397E-26  -0.916234E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 138   0.451055E+02   0.426270E-25   0.119029E-26  -0.913912E-27   0.426245E-25   0.119050E-26  -0.913577E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 139   0.496161E+02   0.425200E-25   0.119518E-26  -0.911368E-27   0.425256E-25   0.118774E-26  -0.911455E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 140   0.545777E+02   0.424461E-25   0.118475E-26  -0.910536E-27   0.424432E-25   0.118544E-26  -0.909691E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 141   0.556693E+02   0.424297E-25   0.118479E-26  -0.909683E-27   0.424345E-25   0.117947E-26  -0.916753E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 142   0.567827E+02   0.424215E-25   0.117931E-26  -0.916283E-27   0.424215E-25   0.118462E-26  -0.909444E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 143   0.579183E+02   0.424051E-25   0.118435E-26  -0.908905E-27   0.424101E-25   0.117880E-26  -0.916227E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 144   0.590767E+02   0.423969E-25   0.118387E-26  -0.908980E-27   0.423945E-25   0.118408E-26  -0.908647E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 145   0.602582E+02   0.423806E-25   0.119053E-26  -0.909130E-27   0.423854E-25   0.118382E-26  -0.908450E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.694309E-18   0.328333E-19  -0.251389E-19
 146   0.614634E+02   0.423724E-25   0.118343E-26  -0.908203E-27   0.423774E-25   0.118339E-26  -0.908499E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.198332E-18   0.913166E-20  -0.693203E-20
 147   0.626926E+02   0.423642E-25   0.118296E-26  -0.908278E-27   0.423690E-25   0.118315E-26  -0.908318E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.579613E-19   0.258780E-20  -0.194891E-20
 148   0.639465E+02   0.423560E-25   0.118297E-26  -0.907852E-27   0.423610E-25   0.118293E-26  -0.908148E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.173161E-19   0.745237E-21  -0.568067E-21
 149   0.652254E+02   0.423560E-25   0.117749E-26  -0.914868E-27   0.423560E-25   0.118279E-26  -0.908040E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.528231E-20   0.220913E-21  -0.167232E-21
 150   0.665299E+02   0.423478E-25   0.117907E-26  -0.911430E-27   0.423492E-25   0.118260E-26  -0.907896E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.164537E-20   0.660881E-22  -0.504709E-22
 151   0.678605E+02   0.423396E-25   0.118252E-26  -0.907501E-27   0.423446E-25   0.118247E-26  -0.907797E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.522610E-21   0.203879E-22  -0.155117E-22
 152   0.692177E+02   0.423315E-25   0.118204E-26  -0.907576E-27   0.423362E-25   0.118224E-26  -0.907616E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.169135E-21   0.632780E-23  -0.482554E-23
 153   0.706021E+02   0.423315E-25   0.118204E-26  -0.907576E-27   0.423362E-25   0.117674E-26  -0.914630E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.557091E-22   0.201624E-23  -0.154402E-23
 154   0.720141E+02   0.423315E-25   0.118204E-26  -0.907576E-27   0.423290E-25   0.118225E-26  -0.907243E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.186423E-22   0.650787E-24  -0.498126E-24
 155   0.734544E+02   0.423315E-25   0.117654E-26  -0.914589E-27   0.423312E-25   0.117660E-26  -0.914521E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.632582E-23   0.211120E-24  -0.162905E-24
 156   0.749235E+02   0.423233E-25   0.118206E-26  -0.907151E-27   0.423283E-25   0.118201E-26  -0.907446E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.216819E-23   0.701974E-25  -0.536435E-25
 157   0.764220E+02   0.423233E-25   0.118206E-26  -0.907151E-27   0.423283E-25   0.117442E-26  -0.907446E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.746608E-24   0.233629E-25  -0.177369E-25
 158   0.779504E+02   0.423233E-25   0.118206E-26  -0.907151E-27   0.423211E-25   0.118203E-26  -0.907073E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.255161E-24   0.762497E-26  -0.585080E-26
 159   0.795094E+02   0.423233E-25   0.118206E-26  -0.907151E-27   0.423283E-25   0.118201E-26  -0.907446E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.835098E-25   0.238233E-26  -0.184576E-26
 160   0.810996E+02   0.423233E-25   0.118206E-26  -0.907151E-27   0.423283E-25   0.118201E-26  -0.907446E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423233E-25   0.118206E-26  -0.907151E-27
 161   0.827216E+02   0.423283E-25   0.118201E-26  -0.907446E-27   0.423259E-25   0.118216E-26  -0.907176E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423315E-25   0.117445E-26  -0.907576E-27
 162   0.843760E+02   0.423291E-25   0.118204E-26  -0.907464E-27   0.423339E-25   0.117458E-26  -0.907567E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423315E-25   0.118204E-26  -0.907576E-27
 163   0.860636E+02   0.423362E-25   0.117464E-26  -0.907616E-27   0.423339E-25   0.118217E-26  -0.907567E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423315E-25   0.118204E-26  -0.907576E-27
 164   0.877848E+02   0.423362E-25   0.118224E-26  -0.907616E-27   0.423339E-25   0.118239E-26  -0.907347E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423396E-25   0.117492E-26  -0.907501E-27
 165   0.895405E+02   0.423447E-25   0.117509E-26  -0.907579E-27   0.423426E-25   0.118242E-26  -0.907754E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423396E-25   0.118252E-26  -0.907501E-27
 166   0.913313E+02   0.423446E-25   0.118247E-26  -0.907797E-27   0.423495E-25   0.117501E-26  -0.907900E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423478E-25   0.117907E-26  -0.911430E-27
 167   0.931580E+02   0.423492E-25   0.118260E-26  -0.907896E-27   0.423541E-25   0.118274E-26  -0.907999E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423478E-25   0.118072E-26  -0.904386E-27
 168   0.950211E+02   0.423580E-25   0.118306E-26  -0.907865E-27   0.423559E-25   0.118300E-26  -0.907819E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423560E-25   0.118297E-26  -0.907852E-27
 169   0.969215E+02   0.423610E-25   0.118480E-26  -0.901129E-27   0.423677E-25   0.117552E-26  -0.908291E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.423642E-25   0.118296E-26  -0.908278E-27
 170   0.106614E+03   0.424048E-25   0.118437E-26  -0.908868E-27   0.424027E-25   0.118431E-26  -0.908822E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.424051E-25   0.118435E-26  -0.908905E-27
 171   0.117275E+03   0.424533E-25   0.118507E-26  -0.910565E-27   0.424577E-25   0.117801E-26  -0.910220E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.424543E-25   0.118572E-26  -0.909960E-27
 172   0.119621E+03   0.424665E-25   0.118609E-26  -0.910190E-27   0.424716E-25   0.117840E-26  -0.910518E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.424707E-25   0.117856E-26  -0.910312E-27
 173   0.122013E+03   0.424830E-25   0.118135E-26  -0.910270E-27   0.424830E-25   0.117872E-26  -0.910763E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.424790E-25   0.118818E-26  -0.904074E-27
 174   0.124453E+03   0.424929E-25   0.118683E-26  -0.910755E-27   0.424908E-25   0.118677E-26  -0.910709E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.424954E-25   0.117900E-26  -0.911091E-27
 175   0.126942E+03   0.425074E-25   0.118202E-26  -0.910793E-27   0.425074E-25   0.118702E-26  -0.911286E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.425036E-25   0.118899E-26  -0.903974E-27
 176   0.129481E+03   0.425249E-25   0.118104E-26  -0.918265E-27   0.425234E-25   0.117984E-26  -0.911630E-27   0.100000E+01   0.000000E+00   0.000000E+00   0.425200E-25   0.118755E-26  -0.911368E-27
 177   0.132071E+03   0.425394E-25   0.118145E-26  -0.918580E-27   0.425380E-25   0.118024E-26  -0.911942E-27   0.332767E-18   0.152104E-19  -0.116244E-19   0.425365E-25   0.118038E-26  -0.911720E-27
 178   0.134712E+03   0.425488E-25   0.118317E-26  -0.911679E-27   0.425487E-25   0.118817E-26  -0.912173E-27   0.934898E-19   0.416847E-20  -0.314869E-20   0.425529E-25   0.118084E-26  -0.912072E-27
 179   0.137406E+03   0.425652E-25   0.118363E-26  -0.912031E-27   0.425652E-25   0.118863E-26  -0.912525E-27   0.268714E-19   0.115276E-20  -0.877619E-21   0.425611E-25   0.119034E-26  -0.905448E-27
 180   0.140155E+03   0.425822E-25   0.118410E-26  -0.912396E-27   0.425822E-25   0.118147E-26  -0.912889E-27   0.789559E-20   0.327418E-21  -0.249965E-21   0.425776E-25   0.119027E-26  -0.906297E-27
 181   0.142958E+03   0.425981E-25   0.118454E-26  -0.912738E-27   0.425981E-25   0.118191E-26  -0.913231E-27   0.236888E-20   0.951061E-22  -0.727040E-22   0.425940E-25   0.118938E-26  -0.913206E-27
 182   0.145817E+03   0.426133E-25   0.118496E-26  -0.913062E-27   0.426132E-25   0.118997E-26  -0.913555E-27   0.725430E-21   0.280272E-22  -0.214745E-22   0.426105E-25   0.118805E-26  -0.909996E-27
 183   0.148733E+03   0.426280E-25   0.118538E-26  -0.913378E-27   0.426280E-25   0.119038E-26  -0.913871E-27   0.226442E-21   0.847183E-23  -0.646056E-23   0.426270E-25   0.119029E-26  -0.913912E-27
 184   0.151708E+03   0.426462E-25   0.118588E-26  -0.913769E-27   0.426462E-25   0.119089E-26  -0.914262E-27   0.719794E-22   0.259016E-23  -0.198420E-23   0.426434E-25   0.119211E-26  -0.907699E-27
 185   0.154742E+03   0.426640E-25   0.118638E-26  -0.914150E-27   0.426640E-25   0.118374E-26  -0.914644E-27   0.232591E-22   0.812895E-24  -0.617823E-24   0.426599E-25   0.119310E-26  -0.907550E-27
 186   0.157837E+03   0.426810E-25   0.118685E-26  -0.914515E-27   0.426810E-25   0.119187E-26  -0.915008E-27   0.762407E-23   0.254562E-24  -0.196230E-24   0.426764E-25   0.119198E-26  -0.909402E-27
 187   0.160994E+03   0.426960E-25   0.118785E-26  -0.907709E-27   0.426968E-25   0.119231E-26  -0.915347E-27   0.252579E-23   0.817749E-25  -0.624909E-25   0.427012E-25   0.118495E-26  -0.915250E-27
 188   0.164213E+03   0.427135E-25   0.118834E-26  -0.908080E-27   0.427144E-25   0.119469E-26  -0.908645E-27   0.840825E-24   0.260233E-25  -0.199697E-25   0.427177E-25   0.118541E-26  -0.915604E-27
 189   0.167498E+03   0.427300E-25   0.119624E-26  -0.908431E-27   0.427378E-25   0.118579E-26  -0.916226E-27   0.277591E-24   0.824684E-26  -0.636511E-26   0.427342E-25   0.119354E-26  -0.915958E-27
 190   0.170848E+03   0.427537E-25   0.118887E-26  -0.916072E-27   0.427537E-25   0.119389E-26  -0.916566E-27   0.874656E-25   0.250771E-26  -0.191811E-26   0.427507E-25   0.119590E-26  -0.909230E-27
 191   0.174265E+03   0.427721E-25   0.118938E-26  -0.916466E-27   0.427721E-25   0.119441E-26  -0.916961E-27   0.427770E-25   0.118687E-26  -0.917065E-27   0.427747E-25   0.118681E-26  -0.917016E-27
 192   0.177750E+03   0.427941E-25   0.118756E-26  -0.917211E-27   0.427920E-25   0.119496E-26  -0.917387E-27   0.427896E-25   0.119702E-26  -0.910027E-27   0.427893E-25   0.119702E-26  -0.910021E-27
 193   0.181305E+03   0.428108E-25   0.119046E-26  -0.917295E-27   0.428108E-25   0.119549E-26  -0.917790E-27   0.428157E-25   0.118795E-26  -0.917895E-27   0.428134E-25   0.118788E-26  -0.917845E-27
 194   0.184931E+03   0.428328E-25   0.118864E-26  -0.918040E-27   0.428307E-25   0.119605E-26  -0.918217E-27   0.428356E-25   0.118850E-26  -0.918322E-27   0.428333E-25   0.118843E-26  -0.918272E-27
 195   0.188630E+03   0.428527E-25   0.118919E-26  -0.918468E-27   0.428506E-25   0.119660E-26  -0.918645E-27   0.428555E-25   0.118905E-26  -0.918749E-27   0.428532E-25   0.118899E-26  -0.918700E-27
 196   0.192402E+03   0.428727E-25   0.118974E-26  -0.918895E-27   0.428706E-25   0.119716E-26  -0.919072E-27   0.428755E-25   0.118960E-26  -0.919177E-27   0.428732E-25   0.118954E-26  -0.919127E-27
 197   0.196250E+03   0.428926E-25   0.119030E-26  -0.919323E-27   0.428905E-25   0.119772E-26  -0.919500E-27   0.428954E-25   0.119016E-26  -0.919605E-27   0.428931E-25   0.119009E-26  -0.919555E-27
 198   0.200175E+03   0.429126E-25   0.119085E-26  -0.919751E-27   0.429105E-25   0.119827E-26  -0.919928E-27   0.429154E-25   0.119071E-26  -0.920033E-27   0.429131E-25   0.119065E-26  -0.919983E-27
 199   0.204179E+03   0.429326E-25   0.119911E-26  -0.920179E-27   0.429304E-25   0.119905E-26  -0.920132E-27   0.429355E-25   0.119127E-26  -0.920464E-27   0.429332E-25   0.119121E-26  -0.920414E-27
 200   0.208262E+03   0.429527E-25   0.119967E-26  -0.920610E-27   0.429578E-25   0.119189E-26  -0.920942E-27   0.429555E-25   0.119182E-26  -0.920892E-27   0.429532E-25   0.119946E-26  -0.920842E-27
 201   0.229089E+03   0.430527E-25   0.119689E-26  -0.915622E-27   0.430527E-25   0.119666E-26  -0.915843E-27   0.430525E-25   0.119665E-26  -0.915838E-27   0.430523E-25   0.119665E-26  -0.915833E-27
 202   0.251997E+03   0.431542E-25   0.120652E-26  -0.918445E-27   0.431605E-25   0.119751E-26  -0.925288E-27   0.431582E-25   0.119745E-26  -0.925238E-27   0.431559E-25   0.119953E-26  -0.918037E-27
 203   0.277197E+03   0.432580E-25   0.120190E-26  -0.920655E-27   0.432574E-25   0.120235E-26  -0.920196E-27   0.432571E-25   0.120234E-26  -0.920191E-27   0.432569E-25   0.120234E-26  -0.920187E-27
 204   0.304917E+03   0.433593E-25   0.120259E-26  -0.929998E-27   0.433565E-25   0.120295E-26  -0.929490E-27   0.433542E-25   0.120504E-26  -0.922257E-27   0.433540E-25   0.120503E-26  -0.922252E-27
 205   0.335409E+03   0.434493E-25   0.120574E-26  -0.931253E-27   0.434471E-25   0.120762E-26  -0.924233E-27   0.434469E-25   0.120762E-26  -0.924229E-27   0.434467E-25   0.120761E-26  -0.924224E-27
 206   0.368949E+03   0.435348E-25   0.120790E-26  -0.933311E-27   0.435324E-25   0.120999E-26  -0.926048E-27   0.435322E-25   0.120999E-26  -0.926043E-27   0.435320E-25   0.120998E-26  -0.926039E-27
 207   0.405844E+03   0.436055E-25   0.121820E-26  -0.928946E-27   0.436110E-25   0.121001E-26  -0.934945E-27   0.436087E-25   0.120995E-26  -0.934895E-27   0.436063E-25   0.121205E-26  -0.927619E-27
 208   0.446429E+03   0.436726E-25   0.121194E-26  -0.936039E-27   0.436704E-25   0.121383E-26  -0.928983E-27   0.436702E-25   0.121382E-26  -0.928979E-27   0.436700E-25   0.121382E-26  -0.928974E-27
 209   0.491072E+03   0.437215E-25   0.121549E-26  -0.929846E-27   0.437215E-25   0.121525E-26  -0.930070E-27   0.437213E-25   0.121524E-26  -0.930065E-27   0.437211E-25   0.121524E-26  -0.930060E-27
 210   0.540179E+03   0.437653E-25   0.121385E-26  -0.938705E-27   0.437625E-25   0.121421E-26  -0.938192E-27   0.437601E-25   0.121632E-26  -0.930891E-27   0.437599E-25   0.121632E-26  -0.930886E-27
 211   0.594197E+03   0.437893E-25   0.121496E-26  -0.938768E-27   0.437869E-25   0.121489E-26  -0.938717E-27   0.437846E-25   0.121483E-26  -0.938667E-27   0.437822E-25   0.121694E-26  -0.931362E-27
 212   0.653616E+03   0.437968E-25   0.121788E-26  -0.938421E-27   0.437968E-25   0.121517E-26  -0.938929E-27   0.437945E-25   0.121510E-26  -0.938878E-27   0.437921E-25   0.121721E-26  -0.931572E-27
 213   0.718978E+03   0.437919E-25   0.121503E-26  -0.938823E-27   0.437895E-25   0.121714E-26  -0.931517E-27   0.437893E-25   0.121713E-26  -0.931512E-27   0.437891E-25   0.121713E-26  -0.931507E-27
 214   0.790876E+03   0.437740E-25   0.121409E-26  -0.938893E-27   0.437712E-25   0.121446E-26  -0.938380E-27   0.437689E-25   0.121657E-26  -0.931078E-27   0.437686E-25   0.121656E-26  -0.931073E-27
 215   0.869963E+03   0.437388E-25   0.121573E-26  -0.930438E-27   0.437386E-25   0.121572E-26  -0.930433E-27   0.437383E-25   0.121572E-26  -0.930428E-27   0.437381E-25   0.121571E-26  -0.930423E-27
 216   0.956960E+03   0.437009E-25   0.121491E-26  -0.929407E-27   0.437009E-25   0.121468E-26  -0.929631E-27   0.437006E-25   0.121467E-26  -0.929626E-27   0.437004E-25   0.121466E-26  -0.929621E-27
 217   0.105266E+04   0.436558E-25   0.120993E-26  -0.937262E-27   0.436522E-25   0.121332E-26  -0.928596E-27   0.436520E-25   0.121332E-26  -0.928591E-27   0.436517E-25   0.121331E-26  -0.928586E-27
 218   0.115792E+04   0.435998E-25   0.121774E-26  -0.934480E-27   0.435976E-25   0.121204E-26  -0.927211E-27   0.435976E-25   0.121181E-26  -0.927434E-27   0.435974E-25   0.121180E-26  -0.927430E-27
 219   0.127371E+04   0.435455E-25   0.121059E-26  -0.926103E-27   0.435455E-25   0.121036E-26  -0.926326E-27   0.435453E-25   0.121035E-26  -0.926322E-27   0.435451E-25   0.121035E-26  -0.926317E-27
 220   0.140108E+04   0.434933E-25   0.120914E-26  -0.924992E-27   0.434933E-25   0.120891E-26  -0.925215E-27   0.434930E-25   0.120890E-26  -0.925210E-27   0.434928E-25   0.120889E-26  -0.925205E-27
 221   0.154119E+04   0.434484E-25   0.120418E-26  -0.932810E-27   0.434448E-25   0.120756E-26  -0.924184E-27   0.434446E-25   0.120755E-26  -0.924179E-27   0.434444E-25   0.120755E-26  -0.924175E-27
 222   0.169531E+04   0.434074E-25   0.120458E-26  -0.930355E-27   0.434053E-25   0.120646E-26  -0.923343E-27   0.434050E-25   0.120645E-26  -0.923338E-27   0.434048E-25   0.120645E-26  -0.923333E-27
 223   0.186484E+04   0.433752E-25   0.120562E-26  -0.922703E-27   0.433750E-25   0.120562E-26  -0.922698E-27   0.433748E-25   0.120561E-26  -0.922694E-27   0.433745E-25   0.120561E-26  -0.922689E-27
 224   0.205133E+04   0.433523E-25   0.120522E-26  -0.921993E-27   0.433523E-25   0.120499E-26  -0.922216E-27   0.433520E-25   0.120498E-26  -0.922211E-27   0.433518E-25   0.120497E-26  -0.922206E-27
 225   0.225646E+04   0.433443E-25   0.119506E-26  -0.929002E-27   0.433398E-25   0.120487E-26  -0.921729E-27   0.433398E-25   0.120464E-26  -0.921951E-27   0.433396E-25   0.120463E-26  -0.921946E-27
 226   0.248211E+04   0.433394E-25   0.120463E-26  -0.921941E-27   0.433391E-25   0.120462E-26  -0.921936E-27   0.433389E-25   0.120462E-26  -0.921931E-27   0.433460E-25   0.119511E-26  -0.929040E-27
 227   0.273032E+04   0.433563E-25   0.119539E-26  -0.929261E-27   0.433592E-25   0.119815E-26  -0.929057E-27   0.433522E-25   0.120498E-26  -0.922213E-27   0.433519E-25   0.120498E-26  -0.922208E-27
 228   0.300335E+04   0.433811E-25   0.119585E-26  -0.930016E-27   0.433764E-25   0.119835E-26  -0.922507E-27   0.433749E-25   0.119914E-26  -0.922194E-27   0.433741E-25   0.120666E-26  -0.922178E-27
 229   0.330368E+04   0.434117E-25   0.119932E-26  -0.923256E-27   0.434101E-25   0.120011E-26  -0.922943E-27   0.434094E-25   0.120009E-26  -0.922927E-27   0.434086E-25   0.120007E-26  -0.922912E-27
 230   0.363405E+04   0.434523E-25   0.120830E-26  -0.917147E-27   0.434584E-25   0.120145E-26  -0.923970E-27   0.434577E-25   0.120143E-26  -0.923954E-27   0.434569E-25   0.120140E-26  -0.923939E-27
 231   0.399746E+04   0.435155E-25   0.119822E-26  -0.934264E-27   0.435096E-25   0.120202E-26  -0.925339E-27   0.435080E-25   0.121039E-26  -0.925025E-27   0.435088E-25   0.120934E-26  -0.925546E-27
 232   0.439720E+04   0.435749E-25   0.120383E-26  -0.926728E-27   0.435734E-25   0.120462E-26  -0.926414E-27   0.435726E-25   0.120460E-26  -0.926398E-27   0.435719E-25   0.120458E-26  -0.926383E-27
 233   0.483692E+04   0.436455E-25   0.120554E-26  -0.928457E-27   0.436437E-25   0.120657E-26  -0.927910E-27   0.436430E-25   0.120655E-26  -0.927894E-27   0.436422E-25   0.120653E-26  -0.927878E-27
 234   0.532062E+04   0.437235E-25   0.120793E-26  -0.929888E-27   0.437219E-25   0.120873E-26  -0.929572E-27   0.437211E-25   0.120871E-26  -0.929556E-27   0.437204E-25   0.120869E-26  -0.929540E-27
 235   0.585268E+04   0.438092E-25   0.120959E-26  -0.932393E-27   0.438070E-25   0.121108E-26  -0.931380E-27   0.438062E-25   0.121106E-26  -0.931364E-27   0.438129E-25   0.121040E-26  -0.931791E-27
 236   0.643795E+04   0.439011E-25   0.121212E-26  -0.934349E-27   0.438989E-25   0.121362E-26  -0.933334E-27   0.438981E-25   0.121360E-26  -0.933318E-27   0.438974E-25   0.121358E-26  -0.933302E-27
 237   0.708174E+04   0.440015E-25   0.121538E-26  -0.936030E-27   0.439997E-25   0.121641E-26  -0.935479E-27   0.439990E-25   0.121639E-26  -0.935463E-27   0.439982E-25   0.121637E-26  -0.935447E-27
 238   0.778991E+04   0.441027E-25   0.121574E-26  -0.945489E-27   0.440979E-25   0.121828E-26  -0.937851E-27   0.440964E-25   0.121908E-26  -0.937533E-27   0.440956E-25   0.121906E-26  -0.937517E-27
