# su gauss         1000 pg_dd (rev 1363)                                            
 0.11006258E+38 0.10743065E+38 0.20884045E+38 0.24764682E+37 0.10292930E+35 0.19546579E+34
 0.10979212E+38 0.10727775E+38 0.20851649E+38 0.24462830E+37 0.10224668E+35 0.19552388E+34
 0.10951625E+38 0.10711791E+38 0.20817945E+38 0.24163362E+37 0.10156347E+35 0.19556705E+34
 0.10923495E+38 0.10695113E+38 0.20782929E+38 0.23866275E+37 0.10087973E+35 0.19559531E+34
 0.10894822E+38 0.10677737E+38 0.20746599E+38 0.23571568E+37 0.10019556E+35 0.19560860E+34
 0.10865605E+38 0.10659662E+38 0.20708951E+38 0.23279238E+37 0.99511041E+34 0.19560679E+34
 0.10835843E+38 0.10640887E+38 0.20669984E+38 0.22989284E+37 0.98826266E+34 0.19559000E+34
 0.10805536E+38 0.10621409E+38 0.20629697E+38 0.22701702E+37 0.98141307E+34 0.19555838E+34
 0.10774683E+38 0.10601229E+38 0.20588088E+38 0.22416490E+37 0.97456246E+34 0.19551177E+34
 0.10743285E+38 0.10580343E+38 0.20545155E+38 0.22133646E+37 0.96771165E+34 0.19545020E+34
 0.10711342E+38 0.10558753E+38 0.20500898E+38 0.21853165E+37 0.96086144E+34 0.19537370E+34
 0.10678853E+38 0.10536456E+38 0.20455317E+38 0.21575045E+37 0.95401260E+34 0.19528229E+34
 0.10645818E+38 0.10513453E+38 0.20408412E+38 0.21299281E+37 0.94716592E+34 0.19517600E+34
 0.10612239E+38 0.10489743E+38 0.20360183E+38 0.21025871E+37 0.94032216E+34 0.19505485E+34
 0.10578116E+38 0.10465327E+38 0.20310631E+38 0.20754810E+37 0.93348205E+34 0.19491889E+34
 0.10543451E+38 0.10440203E+38 0.20259757E+38 0.20486095E+37 0.92664635E+34 0.19476814E+34
 0.10508242E+38 0.10414373E+38 0.20207561E+38 0.20219720E+37 0.91981579E+34 0.19460267E+34
 0.10472493E+38 0.10387838E+38 0.20154049E+38 0.19955682E+37 0.91299108E+34 0.19442250E+34
 0.10436205E+38 0.10360598E+38 0.20099221E+38 0.19693977E+37 0.90617292E+34 0.19422770E+34
 0.10399379E+38 0.10332655E+38 0.20043080E+38 0.19434598E+37 0.89936203E+34 0.19401832E+34
